Id,SalePrice
2735,154451.65173973344
2736,157734.79475042323
2737,151885.36363720256
2738,156594.52639206636
2739,167078.46026694105
2740,156011.68839666134
2741,156269.38600727223
2742,162389.0617357864
2743,160189.06388757878
2744,167697.84546821297
2745,159695.9824891563
2746,158970.62415353442
2747,156688.04826137767
2748,149786.39358969877
2749,149489.34630452126
2750,154772.9083041661
2751,154786.85130237465
2752,167528.33936621115
2753,163664.7465146957
2754,193428.16349332355
2755,153173.22950383046
2756,134290.9299645555
2757,121809.91578680085
2758,130288.33617686044
2759,164439.9579728692
2760,147342.08360441757
2761,161080.1006146837
2762,163010.4084776114
2763,176159.72091374616
2764,154086.27309240456
2765,198159.65256320042
2766,154596.4903772986
2767,101142.9871282611
2768,153821.04940724213
2769,151594.17120891323
2770,160636.76346339146
2771,148814.35957962222
2772,149087.12470925166
2773,158951.33967026466
2774,154317.8564288304
2775,143619.04515578377
2776,158334.58490016774
2777,156542.53673506994
2778,137122.39235905814
2779,146313.11355472985
2780,139793.14247959998
2781,139614.70311460414
2782,135752.53324899284
2783,131423.70754861325
2784,150033.6603785509
2785,153578.59804590404
2786,122979.99657808476
2787,151123.07425322226
2788,125488.69844679636
2789,168906.0251983598
2790,135825.79288998293
2791,144284.88711615902
2792,112856.37230672203
2793,169328.3665479043
2794,134342.77291363117
2795,147206.31612524638
2796,142727.24243278807
2797,179587.32244562634
2798,142988.56828913864
2799,147161.84609212642
2800,124315.63226712478
2801,145880.5364722199
2802,153886.75597251224
2803,169523.93659096793
2804,156637.57247554528
2805,136106.29435936772
2806,130388.05087146893
2807,160927.12418019213
2808,158065.79032550886
2809,155092.53852517606
2810,153953.8572117588
2811,162705.32256090007
2812,158696.36709897718
2813,161939.35342167373
2814,162674.0859419729
2815,143064.74515407666
2816,191855.94984473547
2817,158991.68819982486
2818,150321.85527115376
2819,160290.05495085707
2820,155906.0117306054
2821,142418.25227143953
2822,170144.27631240035
2823,216379.59310320005
2824,169609.6217748994
2825,160234.83650889673
2826,153445.30678597538
2827,160371.0729068876
2828,177905.96968714116
2829,174422.75615185557
2830,186367.2357673723
2831,168715.60542523186
2832,195458.97969676592
2833,197752.56561926534
2834,180412.80152616397
2835,182038.58893838731
2836,173142.4380099893
2837,165416.7890704186
2838,161753.49050652326
2839,173109.7098621861
2840,177811.94262271776
2841,178673.37113146257
2842,184561.53712091723
2843,161209.4234011084
2844,166425.90318371402
2845,152413.64617296093
2846,179758.6281514222
2847,176557.29813066393
2848,185159.51603703154
2849,177679.46524691282
2850,200094.51003441963
2851,188346.64299569037
2852,187900.27755353574
2853,185768.8377258904
2854,157721.79561919224
2855,177132.7209756258
2856,178318.7438168048
2857,172867.08859660974
2858,176879.9253075674
2859,152406.68119360282
2860,152433.941632711
2861,151792.9117455635
2862,176069.453180167
2863,153380.24255027718
2864,194145.86933296084
2865,148706.40845774446
2866,139072.53590819158
2867,136587.77748416192
2868,145824.48080669725
2869,143650.87328805018
2870,152198.6303213479
2871,135590.30640354217
2872,110764.39586110134
2873,146294.7392697484
2874,156927.72090245102
2875,148566.02509094196
2876,166129.00731072313
2877,156711.02527991033
2878,162842.37453283314
2879,156344.46518932842
2880,139922.44085136248
2881,161608.2160367701
2882,166412.11539635897
2883,172821.85515180565
2884,175684.58381923178
2885,169591.9460098153
2886,179240.60412493895
2887,138945.78870076025
2888,154091.99764520777
2889,116719.97139968394
2890,129234.68611119111
2891,155958.96929911376
2892,109098.78203825366
2893,128511.356280988
2894,111089.33740757244
2895,203667.63457431088
2896,197109.38072731462
2897,176398.78602079875
2898,165126.52501583414
2899,184557.89646806638
2900,162409.13705986293
2901,174356.5354501271
2902,173937.20644351532
2903,209988.50530397985
2904,217844.15610877448
2905,134949.4578858103
2906,174798.02239747625
2907,144843.87235786245
2908,156393.25257872848
2909,159673.1977615641
2910,129771.87541297442
2911,128449.47409430284
2912,157976.06851231208
2913,131042.30276358545
2914,127073.3936204187
2915,128800.80242842915
2916,129622.84689719007
2917,165269.47422134675
2918,148493.80247772374
2919,183651.73376114413
